manufacturer_sku,ean13,weight,length,width,height,prop_65,cost_price,min_price,made_to_order,product__product_class__name,product__brand__name,product__title,product__description,product__bullets__0,product__bullets__1,product__bullets__2,product__bullets__3,product__bullets__4,product__bullets__5,product__bullets__6,product__configuration__codes,product__multipack_quantity,product__country_of_origin__alpha_3,product__parent_sku,attrib__arm_height,attrib__assembly_required,attrib__back_material,attrib__blade_finish,attrib__bulb_included,attrib__bulb_type,attrib__color,attrib__cord_length,attrib__design_id,attrib__designer,attrib__distressed_finish,attrib__fill,attrib__finish,attrib__frame_color,attrib__hardwire,attrib__kit,attrib__leg_color,attrib__leg_finish,attrib__material,attrib__number_bulbs,attrib__orientation,attrib__outdoor_safe,attrib__pile_height,attrib__seat_depth,attrib__seat_height,attrib__seat_width,attrib__shade,attrib__size,attrib__switch_type,attrib__ul_certified,attrib__warranty_years,attrib__wattage,attrib__weave,attrib__weight_capacity,boxes__0__weight,boxes__0__length,boxes__0__height,boxes__0__width,boxes__1__weight,boxes__1__length,boxes__1__height,boxes__1__width,boxes__2__weight,boxes__2__length,boxes__2__height,boxes__2__width,product__styles
138-014,084-355808248-3,3.59,13.5,13.5,34.0,True,150.0,200.0,,Indoor Lighting,Dimond Lighting,METAL TABLE LAMP,,,,,,,,,,1.0,CHN,,,,,,No,A21 3-Way,,66.0,,,,,Gold Leaf,,,No,,,Metal,1.0,,No,,,,,,,3-Way,UL,,150.0,,,6.0,15.0,28.0,15.0,,,,,,,,,Transitional
138-014-LED,084-355813653-7,3.59,13.5,13.5,34.0,True,165.0,220.0,,Indoor Lighting,Dimond Lighting,Metal LED Table Lamp in Gold Leaf,,"Includes dimmable, easily replaceable 9.5 watt 800 lumen screw-in LED bulb",,,,,,,,1.0,CHN,,,,,,Yes,A21 LED 3-Way,,66.0,,,,,Gold Leaf,,,No,,,Metal,1.0,,No,,,,,,,3-Way,UL,,9.5,,,6.0,15.0,28.0,15.0,,,,,,,,,Transitional
138-024,084-355808258-2,1.8,3.0,24.0,24.0,True,75.0,100.0,,Wall Decor,Sterling,ABSTRACT STARBURST WALL DECOR,Each starburst is formed from hand spun metal and hand painted in gold leaf and rubbed with antique. This starburst wall decor can be arranged in a collage to set the tone in a room. Each piece is hand painted in gold leaf and rubbed with antique wash.,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Champagne Antique, Gold Paint",,,,,,Metal,,,No,,,,,,,,,,,,,3.0,26.8,25.8,17.3,,,,,,,,,Transitional
138-026,084-355808260-5,2.6,4.0,17.0,11.0,True,48.0,64.0,,Decorative Accessory,Sterling,MIN 2-ABSTRACT CYCLISTS MOUNTED ON WOODEN BASE,,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Burnished Wood Tone, Rusted Pewter Tone Metal",,,,,,"Metal, Wood",,,No,,,,,,,,,,,,,6.2,18.1,18.1,12.8,,,,,,,,,Traditional
138-041/S3,084-355808275-9,7.0,1.0,24.0,24.0,True,112.5,150.0,,Wall Decor,Sterling,MIN 2-SET OF 3 MINI MIRRORS IN HAMMRED METAL FRAME,,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Gold Leaf, Heavy Brown Antique Wash",,,,,,Metal,,,No,,,,,,,,,,,,,10.6,24.8,25.8,4.3,,,,,,,,,Transitional
138-043,084-355808277-3,2.8,12.0,12.0,12.0,True,61.5,82.0,,Decorative Accessory,Sterling,MIN 2-BUTTERFLY FILIGREE PLANTER,,2 Piece Minimum,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Gold Leaf, Heavy Brown Antique Wash",,,,,,Metal,,,No,,,,,,,,,,,,,14.3,26.4,10.2,13.0,,,,,,,,,
138-053,084-355808287-2,8.8,17.0,17.0,69.0,True,133.5,178.0,,Decorative Accessory,Sterling,BRANCH COAT RACK,This Art Deco inspired chest of drawers features hand cut clear and smoked mirror. It has 3 functional drawers and is accented with a gloss black finish.,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Antique White, Bronze, Gold",,,,,,Metal,,,No,,,,,,,,,,,,,11.0,27.0,20.0,18.0,,,,,,,,,Traditional
138-054,084-355808288-9,9.3,14.0,14.0,21.5,True,105.0,140.0,,Furniture,Sterling,BIRDS ON A BRANCH ACCENT TABLE,,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Antique White, Bronze, Gold",,,,,,"Glass, Metal",,,No,,,,,,,,,,,,,13.0,16.0,23.0,16.0,,,,,,,,,Traditional
138-066,084-355808300-8,5.0,1.0,12.0,26.0,True,52.5,70.0,,Wall Decor,Sterling,MIN 2-MOROCCAN INSPIRED MIRROR IN SILVER FRAME,,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Light Antique Wash, Silver Leaf",,,,,,Metal,,,No,,,,,,,,,,,,,5.0,29.0,16.0,2.0,,,,,,,,,Transitional
138-067,084-355808301-5,1.2,1.0,10.0,10.0,True,30.0,40.0,,Wall Decor,Sterling,LA QUINTA MINI MIRROR IN HAMMERED METAL FRAME,,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,Bright Silver Leaf,,,,,,Composite,,,No,,,,,,,,,,,,,4.0,30.5,11.8,11.0,,,,,,,,,Transitional
138-082/S2,084-355812337-7,14.0,17.0,38.0,20.0,True,313.5,418.0,,Seating,Sterling,SET OF 2 WOODEN BENCHES,,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Light Distressed Oak, Tea Stain",,,No,,,"Linen, MDF, Wood",,,No,,,,,,,,,,,,,28.6,22.0,39.0,17.3,,,,,,,,,
138-097/S2,084-355812656-9,6.0,1.0,25.0,25.0,True,159.0,212.0,,Wall Decor,Sterling,GOLD LEAF -inchFEATHER-inch FRAMED MIRROR,This 24-inch diameter mirror is framed and formed from individual leaves and hand-painted in gold with antique.,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Dark Bronze, Gold",,,,,,Metal,,,No,,,,,,,,,,,,,9.0,26.0,26.0,2.0,,,,,,,,,Transitional
138-100,084-355812658-3,7.0,2.0,36.0,36.0,True,186.0,248.0,,Wall Decor,Sterling,METAL FRAMED MIRROR GOLD WITH BRONZE ANTIQUE FINISH,36-Inch In Diameter The Frame Is Formed From Wire And Metal Cups Painted In Dark Gold Finish With Bronze Accenting. The Mirror Is Beveled And 15-Inch Diameter.,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Bronze, Dark Gold",,,,,,Metal,,,No,,,,,,,,,,,,,10.6,38.0,38.0,4.0,,,,,,,,,Transitional
138-103/S3,084-355812661-3,3.0,10.0,10.0,10.0,True,117.0,156.0,,Decorative Accessory,Sterling,SET OF 3 METAL WORK OBJECTS,Set of 3 metal work objects. Flat metal is finished in a bright silver leaf and twisted and formed by hand into these decorative metal orbs.,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,Silver Leaf,,,,,,Metal,,,No,,,,,,,,,,,,,5.3,38.0,25.0,5.0,,,,,,,,,Transitional
138-113,084-355812665-1,20.0,39.0,16.0,31.0,True,349.5,466.0,,Furniture,Sterling,WOOD AND METAL CONSOLE,Relaxed Yet Stylish This Console Stands 39 Wide And With A Natural Wood Top And Iron Accenting. 2 Handy Shelves For Storage.,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Medium Oak, Restoration Grey",,,No,,,"Metal, Wood",,,No,,,,,,,,,,,,,26.0,19.0,35.0,15.0,,,,,,,,,Transitional
138-115/S3,084-355812667-5,2.0,16.0,16.0,8.0,True,156.0,208.0,,Wall Decor,Sterling,SET OF 3 DANDELION WALL SCULPTURES,Set Of 2 Abstract Dandelion Wall Sculptures. Reminiscent Of 1950S Popular Sculpture Each Is Formed From Individual Metal Disks In A Painted Finish That Gives An Oxidized Look With Sheen.,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Copper Tones, High Gloss",,,,,,Metal,,,No,,,,,,,,,,,,,3.5,13.0,31.0,12.0,,,,,,,,,Transitional
138-121/S2,084-355812668-2,12.0,11.0,11.0,23.0,True,121.5,162.0,,Decorative Accessory,Sterling,SET OF 2 METAL BINS,"Set Of 2 Metal Bins In Dark Grey Finish With Printed Motif. These Bins Can Be Used As Floor Standing Vases, Planters Or Storage Bins.",,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Antique White, Garforth Grey",,,,,,Metal,,,No,,,,,,,,,,,,,15.4,13.0,24.0,12.0,,,,,,,,,Traditional
138-133/S2,084-355812672-9,14.0,1.0,18.0,36.0,True,216.0,288.0,,Wall Decor,Sterling,SET OF 2 ABSTRACT METAL WALL PANELS,Set Of 2 Abstract Wall Panels. Reminiscent Of 1950S Popular Sculpture Each Panel Is Formed From Ribbed And Textured Metal And Hand Painted In Gold With Bronze Antique.,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,Glenharrow Gold,,,,,,Metal,,,No,,,,,,,,,,,,,17.0,38.0,21.0,3.0,,,,,,,,,Transitional
138-135/S2,084-355812673-6,16.0,17.0,17.0,27.0,True,267.0,356.0,,Furniture,Sterling,SET OF 2 MOROCCAN SIDE TABLE WITH MIRRORED TOPS,This Set Of 2 Moroccan Side Tables Are Formed From Metal Pierced In A Traditional Middle Eastern Pattern. Mirrored Tops Reflect Light And Create Ambience.,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Brone, Clear Mirror, Gold Leaf",,,,,,"Glass, Metal",,,No,,,,,,,,,,,,,22.0,30.0,19.0,19.0,,,,,,,,,Transitional
138-137/S4,084-355812674-3,16.0,1.0,16.0,16.0,True,199.5,266.0,,Wall Decor,Sterling,SET OF 4 MIRRORED WALL PANELS,This Set Of 4 Mirrored Wall Panels Are Formed From Metal Pierced In Traditional Moorish Patterns. Mirrored Backs Reflect Light And Create Ambience.,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Antique, Gold",,,,,,Metal,,,No,,,,,,,,,,,,,21.0,19.0,19.0,6.0,,,,,,,,,Transitional
138-146/S3,084-355812680-4,30.0,16.0,16.0,32.0,True,298.5,398.0,,Furniture,Sterling,SET OF  PLANT STANDS WITH BOTTOM SHELF,Casual And Chic These Set Of 3 Tables Are Finished In Natural Washed Wood Tone With Hand Applied Antique Finish And Framed In A Sturdy Metal Frame.,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Bronze, Pine",,,,,,"Metal, Wood",,,No,,,,,,,,,,,,,34.8,34.0,18.0,18.0,,,,,,,,,
138-165/S3,084-355813136-5,1.0,12.0,12.0,10.0,True,93.0,124.0,,Decorative Accessory,Sterling,Geometric Orbs - Set of 3,"These set of 3 wirework dodecahedrons are inspired by the desire to explore the work of mathematicians and scientists in different media and the visualization of them--origami, computer-generated landscapes, tesselations, fractals, anamorphic art, and mor",,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Gold Highlight, Grey Iron",,,,,,,,,No,,,,,,,,,,,,,1.0,30.1,12.2,12.2,,,,,,,,,Transitional
138-167,084-355813138-9,8.0,32.0,32.0,18.0,True,249.0,332.0,,Furniture,Sterling,"Round, wood and metal coffee table.","A metalwork frame carries a round, wooden table top and bottom. Its relaxed retro styling fits perfectly in a modern yet relaxed interior.",,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Grey, Natural Oak",,,,,,,,,No,,,,,,,,,,,,,12.0,32.7,32.7,7.5,,,,,,,,,Transitional
138-168,084-355813139-6,4.0,12.0,12.0,22.0,True,93.0,124.0,,Furniture,Sterling,Mission Cocktail Table,"This quatrefoil shaped stand is inspired by window panes of the Spanish Mission. Formed from metal finished in gold, the black top adds a touch of glamour.",,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Gloss Black, Soft Gold",,,,,,,,,No,,,,,,,,,,,,,5.0,24.0,14.0,14.0,,,,,,,,,Transitional
138-169,084-355813140-2,11.0,1.0,22.0,38.0,True,148.5,198.0,,Wall Decor,Sterling,Retro style wall mirror with multiple circular mirrors.,Chic retro styling is channeled in this wall mirror. With its soft golden METAL FRAMEwork frame and bold inlay of circular mirrors.,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,Gold,,,,,,Metal,,,No,,,,,,,,,,,,,12.6,40.0,25.2,4.7,,,,,,,,,Modern / Contemporary
138-170/S5,084-355813141-9,5.0,4.0,16.0,14.0,True,199.5,266.0,,Wall Decor,Sterling,Hexagonal mirror. - Set of 5,Set of five hexagonal wall mirrors in a honeycomb embossed gold METAL FRAME frame.,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,Soft Gold,,,,,,Metal,,,No,,,,,,,,,,,,,7.0,17.3,16.1,11.8,,,,,,,,,Transitional
138-172,084-355813143-3,15.0,24.0,16.0,75.0,True,436.5,582.0,,Furniture,Sterling,Metal frame shelving rack. Pale gold.,This collection showcases Moorish inspired stylish solutions for essential home storage and display. The patterns and frames are formed from fine metalwork and finished in an elegant antique gold. The shelves and console top are formed from sleek black gl,Coordinating Mirror - See Item 138-189,3 Shelves,,,,,,,1.0,CHN,,,,,,,,,,,,,,Soft Gold,,,,,,,,,No,,,,,,,,,,,,,19.0,17.1,24.6,13.8,,,,,,,,,Transitional
138-173,084-355813144-0,12.0,1.0,31.0,22.0,True,148.5,198.0,,Wall Decor,Sterling,Wood and metal tree wall art.,Weathered wooden boards display a metalwork tree in soft autumnal tones in this piece of wall art.,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Aged Green, Rust",,,,,,,,,No,,,,,,,,,,,,,7.8,34.0,3.0,25.0,,,,,,,,,Transitional
138-179,084-355813150-1,9.1,2.0,28.0,28.0,True,148.5,198.0,,Wall Decor,Sterling,Wreathed mirror.,"This circular wall mirror is wreathed in fluted, gold and black metal frame cones. The contrasting tones give the mirror a rich, opulent feel.",,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Autumn Gold, Black",,,,,,Metal,,,No,,,,,,,,,,,,,11.6,30.0,30.7,3.5,,,,,,,,,Transitional
138-180,084-355813151-8,2.0,16.0,16.0,28.0,True,133.5,178.0,,Furniture,Sterling,Black Onyx Side Table,This slim side table on three legs is a classic design which will stand the test of time and changing fashions.,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Black, Gold",,,,,,,,,No,,,,,,,,,,,,,3.0,29.7,17.5,17.5,,,,,,,,,Transitional
138-183,084-355813154-9,4.0,4.0,16.0,16.0,True,75.0,100.0,,Wall Decor,Sterling,Roman Numeral Mirror.,This circular mirror sits inside a METAL FRAMEwork frame with Roman numerals around its outer edge. Can be used as a wall mirror or display tray,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,Aged Bronze,,,,,,Metal,,,No,,,,,,,,,,,,,6.6,19.0,5.0,18.0,,,,,,,,,Transitional
138-185/S5,084-355813156-3,3.0,4.0,4.0,4.0,True,102.0,136.0,,Wall Decor,Sterling,Deep frame wall mirror. - Set of 5,"A honeycomb pattern is embossed onto a 4 METAL FRAME band, giving depth and interest to this small circular wall mirror. Finished in METAL FRAMElic gold. Used in sets this piece creates an interesting wall display",,,,,,,,,1.0,CHN,,,,,,,,,,,,,,Gold,,,,,,Metal,,,No,,,,,,,,,,,,,4.0,22.5,10.4,5.1,,,,,,,,,Transitional
138-187/S3,084-355813158-7,1.0,17.0,17.0,6.0,True,133.5,178.0,,Wall Decor,Sterling,Organic shaped wall art. - Set of 3,This piece of enchanting wall art has an organic form captured in golden metal.,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,Gold Leaf,,,,,,,,,No,,,,,,,,,,,,,6.0,15.0,10.0,15.0,,,,,,,,,Transitional
138-188,084-355813159-4,2.0,14.0,14.0,20.0,True,109.5,146.0,,Furniture,Sterling,Modern Forms Accent Table,"An open, gold finish frame, gives this table a bold, yet not overwhelming appeal for the modern interior. Finished with a clear glass top",,,,,,,,,1.0,CHN,,,,,,,,,,,,,,Gold,,,,,,,,,No,,,,,,,,,,,,,5.0,24.0,16.0,16.0,,,,,,,,,Transitional
139-001,084-355808407-4,11.0,19.0,23.0,23.0,True,385.5,514.0,,Seating,Sterling,MID-CENTURY BENCH IN DARK CHERRY AND BLACK,A Contemporary Design Coupled With Quality Craftsmanship Make This Blackinton Mid-Century Ottoman In Dark Cherry And Black By Sterling An Ideal Choice For Relaxed Seating. Sleek Lines And A Simple Solid Wood Structure In Walnut Tone And A Black Padded Sea,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Black, Walnut",,,No,,,"MDF, Polyurethane, Wood",,,No,,,,,,,,,,,,,18.0,25.0,25.0,21.0,,,,,,,,,Modern / Contemporary
139-003,084-355812775-7,7.8,27.0,28.0,39.0,True,538.5,718.0,,Seating,Sterling,LUXE ACCENT CHAIR IN GREY,"Made From Plantation Grown Hardwoods This Accent Chair Is Hand Finished In Dark Antique Cream. The Fabric Incorporates Tones Of Grey, Blue, Silver And Taupe And Are Blended Together With A Slight Metallic Feel Like Oil On Water. The Chair Back Is Finished",,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Ashford, Grey",,,No,,,"Fabric, Foam, Wood",,,No,,,,,,,,,,,,,10.7,26.0,40.0,9.0,,,,,,,,,Traditional
139-005,084-355812777-1,9.2,23.0,28.0,41.0,True,666.0,888.0,,Seating,Sterling,STAGE DINING CHAIR,Made From Plantation Grown Hardwoods This Dining Chair Is Hand Finished In Antique White. The Seat Is Finished In A Grey Chenille And The Extended Chevron Pattern Fabric Used Across The Back Is Fun Yet Sophisticated In Tones Of Grey And White. Nail Head T,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Grey, Silver, White",,,No,,,"Fabric, Foam, Wood",,,No,,,,,,,,,,,,,27.0,32.0,42.0,26.0,,,,,,,,,Transitional
139-009,084-355812781-8,5.0,20.0,17.0,19.0,True,331.5,442.0,,Seating,Sterling,STAGE BENCH,Made From Plantation Grown Hardwoods This Accent Bench Is Hand Finished In Antique White. The Extended Chevron Pattern Is Fun Yet Sophisticated In Tones Of Grey And White. Sturdy Enough To Be Used In Commercial Settings.,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Grey, White",,,No,,,"Fabric, Foam, Wood",,,No,,,,,,,,,,,,,7.4,21.5,27.0,20.0,,,,,,,,,Transitional
139-010,084-355812782-5,4.8,18.0,18.0,19.0,True,310.5,414.0,,Seating,Sterling,LUXE OTTOMAN -  GREY,"Made From Plantation Grown Hardwoods. The Fabric Incorporates Tones Of Grey, Blue, Silver And Taupe And Are Blended Together With A Slight Metallic Feel Like Oil On Water. The Top Is Finished In Coordinating Metallic Faux Leathers. Sturdy Enough To Be Use",,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Grey, Metallic",,,No,,,"Fabric, Foam, Wood",,,No,,,,,,,,,,,,,6.5,22.0,20.0,20.0,,,,,,,,,Transitional
139-011,084-355812783-2,4.8,18.0,18.0,19.0,True,310.5,414.0,,Seating,Sterling,LUXE OTTOMAN -  GREEN,"Made From Plantation Grown Hardwoods. The Fabric Incorporates Tones Of Grey, Blue, Silver And Taupe And Are Blended Together With A Slight Metallic Feel Like Oil On Water. The Top Is Finished In Coordinating Metallic Faux Leathers. Sturdy Enough To Be Use",,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Green, Metallic",,,No,,,"Fabric, Foam, Wood",,,No,,,,,,,,,,,,,6.5,22.0,20.0,20.0,,,,,,,,,Transitional
140-002,084-355808155-4,3.8,7.0,7.0,14.8,True,150.0,200.0,,Indoor Lighting,Sterling,RUSTIC IRON LANTERN,,,,,,,,,,1.0,CHN,,,,,,No,B11,,,,,,,Aged Bronze,,,No,,,"Glass, Metal",3.0,,No,,,,,,,,UL,,60.0,,,6.0,18.0,9.0,10.0,,,,,,,,,Transitional
140-005,084-355808158-5,7.5,21.0,21.0,23.0,True,307.5,410.0,,Indoor Lighting,Sterling,6 LIGHT RUSTIC IRON ORB CHANDELIER WITH HONEYCOMB METAL WORK,A great chandelier can bring drama and help define the space in an understated room. This Strathroy 6-Light Orb Chandelier With Honeycomb Metal Work by Sterling will do exactly that. The industrial quality of this chandelier is emphasized through the iron,,,,,,,,,1.0,CHN,,,,,,No,B11,,,,,,,Aged Bronze,,,No,,,Metal,6.0,,No,,,,,,,,UL,,60.0,,,14.5,25.0,23.0,23.0,,,,,,,,,Transitional
140-007,081-800802150-3,8.0,18.0,18.0,21.0,True,415.5,554.0,,Indoor Lighting,Dimond Home,Small Renaissance Invention Wood And Wire Chandelier,"This Renaissance invention style wood and wire ball chandelier is a perfect example of classically styled understated rustic elegance. The crystal drops add a hint of glam. The shape, finish, and details allow the piece to work in traditional, transitiona",Hand-Crafted,Classic rustic styling,,,,,,,1.0,CHN,,,,,,No,B11,,,,,,,"Aged Wood, Bronze, Clear Crystal",,,No,,,"Wire, Wood",3.0,,No,,,,,,,,UL,,60.0,,,13.0,20.0,24.0,20.0,,,,,,,,,Transitional
140-007-GM,099-999010098-5,,18.0,18.0,21.0,True,415.5,554.0,,Indoor Lighting,GuildMaster,Renaissance Invention Wood And Wire Chandelier - Small,,,,,,,,,,1.0,CHN,,,,,,No,B11,,,,,,,"Aged Wood, Bronze, Clear Crystal",,,,,,"Wire, Wood",3.0,,No,,,,,,,,UL,,60.0,,,10.0,23.0,20.0,20.0,,,,,,,,,Traditional
140-008,081-800802151-0,12.0,30.0,30.0,32.0,True,832.5,1110.0,,Indoor Lighting,Dimond Home,Large Renaissance Invention Wood And Wire Chandelier,"This Renaissance invention style wood and wire ball chandelier is a perfect example of classically styled understated rustic elegance. The crystal drops add a hint of glam. The shape, finish, and details allow the piece to work in traditional, transitiona",Hand-Crafted,Classic rustic styling,,,,,,,1.0,CHN,,,,,,No,B11,,,,,,,"Aged Wood, Bronze, Clear Crystal",,,No,,,"Wire, Wood",6.0,,No,,,,,,,,UL,,60.0,,,32.0,35.0,33.0,33.0,,,,,,,,,Transitional
140-008-GM,099-999010099-2,,30.0,30.0,32.0,True,832.5,1110.0,,Indoor Lighting,GuildMaster,Renaissance Invention Wood And Wire Chandelier - Large,,,,,,,,,,1.0,CHN,,,,,,No,B11,,,,,,,"Aged Wood, Bronze, Clear Crystal",,,,,,"Wire, Wood",6.0,,No,,,,,,,,UL,,60.0,,,14.0,36.0,33.0,33.0,,,,,,,,,Traditional
141-001,084-355808160-8,6.6,12.0,12.0,19.0,True,226.5,302.0,,Indoor Lighting,Sterling,RINGED 3 LIGHT CLUSTER LANTERN,"The Ailsa Ringed Lantern brings an updated transitional feel to a classic silhouette, surrounding an elegant candelabra with sharp geometrics and a unique disk-shaped openwork motif. Gracefully curved buttresses and a distinctive Aged Bronze color story offer refinement, balancing the design.",,,,,,,,,1.0,CHN,,,,,,No,B11,,72.0,,,,,Aged Bronze,,,No,,,Metal,3.0,,No,,,,,,,,UL,,60.0,,,8.0,21.0,14.0,14.0,,,,,,,,,Transitional
14210/1,074-811906998-2,10.0,10.0,10.0,22.0,True,249.0,332.0,,Indoor Lighting,Dimond Lighting,Palacial Collection 1 light table lamp in Oil Rubbed Bronze,,COORDINATING ELK LIGHT FIXTURES AVAILABLE,,,,,,,,1.0,CHN,,,,,,No,B11,,66.0,,,,,Oil Rubbed Bronze,,,No,,,"Crystal, Metal",1.0,,No,,,,,,,Rocker Switch,UL,,60.0,,,12.0,23.0,12.0,12.0,,,,,,,,,Traditional
14211/3,074-811906999-9,30.0,16.0,16.0,62.0,True,610.5,814.0,,Indoor Lighting,Dimond Lighting,Palacial Collection 3 light floor lamp in Oil Rubbed Bronze,"Who says an opulent chandelier has to hang from the ceiling? Our Palacial Floor Lamp showcases a beautifully layered cascade of thick prismatic crystals, offering the depth and sophistication typically reserved for fixtures. Choose an Oiled Bronze or lustrous Polished Chrome finish.",,,,,,,,,1.0,CHN,,,,,,No,B11,,72.0,,,,,Oil Rubbed Bronze,,,No,,,"Crystal, Metal",3.0,,No,,,,,,,Foot Switch,UL,,60.0,,,36.0,46.0,10.0,20.0,,,,,,,,,Traditional
143-001,084-355808176-9,1.0,20.0,20.0,11.0,True,133.5,178.0,,Indoor Lighting,Sterling,1LIGHT MINI PENDANT LAMP,,,,,,,,,,1.0,CHN,,,,,,No,A19,,72.0,,,,,White,,,No,,,Pvc,1.0,,No,,,,,,,,UL,,100.0,,,3.0,6.0,16.0,6.0,,,,,,,,,Modern / Contemporary
144-015,084-355808192-9,4.0,16.0,16.0,17.5,True,97.5,130.0,,Indoor Lighting,Sterling,3 LIGHT CLEAR MINI CHANDELIER,,,,,,,,,,1.0,CHN,,,,,,No,B11,,72.0,,,,,"Chrome, Clear",,,No,,,"Acrylic, Glass, Metal",3.0,,No,,,,,,,,UL,,60.0,,,6.0,16.0,11.0,14.0,,,,,,,,,Traditional
144-021,084-355808198-1,1.0,7.0,7.0,7.0,True,64.5,86.0,,Indoor Lighting,Sterling,SMOKED DROP MINI PENDANT,"The Kinloss Pendant combines lustrous rings of polished chrome with an inflorescence of beautifully faceted “bracts,” capturing and refracting light via discrete depths of sparkling clear and Smoky Grey. Offers soft diffusion, sophisticated spectral contrast and an elegant contemporary feel.",,,,,,,,,1.0,CHN,,,,,,No,A19,,72.0,,,,,Grey Smoke,,,No,,,"Acrylic, Metal",1.0,,No,,,,,,,,UL,,100.0,,,3.0,9.0,8.0,8.0,,,,,,,,,
144-025,084-355808412-8,2.0,9.0,9.0,12.0,True,63.0,84.0,,Indoor Lighting,Sterling,1LIGHT MINI PENDANT LAMP,"Jewelry both attracts the eye and creates visual balance. The Mop Shell Pendant is jewelry for the ceiling, cascading beautifully opalescent wafers of genuine Mother of Pearl and shimmering arias of faceted glass from a lustrous coil of Polished Chrome.",,,,,,,,,1.0,CHN,,,,,,No,A19,,72.0,,,,,"Chrome, Mop Shell",,,No,,,"Mop Shell, Metal",1.0,,No,,,,,,,,UL,,100.0,,,4.0,19.0,15.0,11.0,,,,,,,,,Transitional
144-034,084-355812766-5,1.5,11.0,11.0,18.0,True,76.5,102.0,,Indoor Lighting,Sterling,ICE CRYSTAL ACRYLIC PENDANT LAMP,High Quality Molded Acrylic Rods Are Suspended In Concentric Circles And Hung From A Metal Cage. Light Bounces Of Each Piece Creating Elegance And Style.,,,,,,,,,1.0,CHN,,,,,,No,A19,,72.0,,,,,Chrome,,,No,,,"Acrylic, Metal",1.0,,No,,,,,,,,UL,,60.0,,,2.0,13.0,13.0,11.0,,,,,,,,,
145-001,084-355808201-8,3.7,9.0,9.0,10.0,True,105.0,140.0,,Indoor Lighting,Sterling,1LIGHT GLASS PENDANT LAMP,,,,,,,,,,1.0,CHN,,,,,,No,A19,,72.0,,,,,"Clear, Oiled Bronze",,,No,,,"Glass, Metal",1.0,,No,,,,,,,,UL,,60.0,,,6.0,11.0,13.0,11.0,,,,,,,,,Traditional
145-002,084-355808202-5,4.5,11.0,11.0,12.0,True,139.5,186.0,,Indoor Lighting,Sterling,1LIGHT GLASS PENDANT LAMP,,,,,,,,,,1.0,CHN,,,,,,No,A19,,72.0,,,,,"Clear, Oiled Bronze",,,No,,,"Glass, Metal",1.0,,No,,,,,,,,UL,,60.0,,,7.0,15.0,13.0,13.0,,,,,,,,,Traditional
148-001,084-355812725-2,20.0,39.0,24.0,19.0,True,466.5,622.0,,Furniture,Sterling,THOROUGHBRED TABLE,"This heavy weight and high quality coffee table gives a nod to the equestrian lover. Formed from cast iron, horse heads adorn each corner and each leg is finished with a hoof. Finished in bronze with slight antique. The clear glass top finishes it with a",,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Bronze, Clear",,,,,,"Cast Iron, Glass",,,No,,,,,,,,,,,,,22.0,23.0,43.0,9.0,,,,,,,,,Transitional
148-016,084-355812734-4,3.0,9.0,3.0,9.0,True,124.5,166.0,,Decorative Accessory,Sterling,CHORUS LINE SCULPTURE,Formed From Cast Iron This Heavy Weight Chorus Line Is Finished With A White Marble Base,,,,,,,,,1.0,CHN,,,,,,,,,,,,,,"Bronze Highlight, White Marble",,,,,,Cast Iron,,,No,,,,,,,,,,,,,5.0,31.0,26.0,13.0,,,,,,,,,Transitional
