manufacturer_sku,ean13,weight,length,width,height,prop_65,cost_price,min_price,made_to_order,product__product_class__name,product__brand__name,product__title,product__description,product__bullets__0,product__bullets__1,product__bullets__2,product__bullets__3,product__bullets__4,product__bullets__5,product__bullets__6,product__configuration__codes,product__multipack_quantity,product__country_of_origin__alpha_3,product__parent_sku,attrib__arm_height,attrib__assembly_required,attrib__back_material,attrib__blade_finish,attrib__bulb_included,attrib__bulb_type,attrib__color,attrib__cord_length,attrib__design_id,attrib__designer,attrib__distressed_finish,attrib__fill,attrib__finish,attrib__frame_color,attrib__hardwire,attrib__kit,attrib__leg_color,attrib__leg_finish,attrib__material,attrib__number_bulbs,attrib__orientation,attrib__outdoor_safe,attrib__pile_height,attrib__seat_depth,attrib__seat_height,attrib__seat_width,attrib__shade,attrib__size,attrib__switch_type,attrib__ul_certified,attrib__warranty_years,attrib__wattage,attrib__weave,attrib__weight_capacity,boxes__0__weight,boxes__0__length,boxes__0__height,boxes__0__width,boxes__1__weight,boxes__1__length,boxes__1__height,boxes__1__width,boxes__2__weight,boxes__2__length,boxes__2__height,boxes__2__width,boxes__3__weight,boxes__3__length,boxes__3__height,boxes__3__width,product__styles
2225-005,818008045097,5.00,3.00,3.00,15.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-01A.pdf,118.5,$237.00,False,Decorative Accessory,Dimond Home,Menagerie Large Candle Holder,,High quality crystal.,,,,,,,Active,1,China,2225-005,,Yes,Crystal,Clear,,,,,Active,Dimond Home,Active,Active,Active,Active,Active,,Active,Active,,0,Active,No,Active,,,,,Active,,,Active,,Active,,6.70,19.10,6.90,6.90,,,,,,,,,Modern / Contemporary
2225-006,818008045103,3.30,3.00,3.00,13.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-01A.pdf,103.5,$207.00,False,Decorative Accessory,Dimond Home,Menagerie Medium Candle Holder,,High quality crystal.,,,,,,,Active,1,China,2225-006,,Yes,Crystal,Clear,,,,,Active,Dimond Home,Active,Active,Active,Active,Active,,Active,Active,,0,Active,No,Active,,,,,Active,,,Active,,Active,,5.00,16.40,6.60,6.60,,,,,,,,,Modern / Contemporary
2225-007,818008045110,2.10,3.00,3.00,10.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-01A.pdf,88.5,$177.00,False,Decorative Accessory,Dimond Home,Menagerie Small Candle Holder,,High quality crystal.,,,,,,,Active,1,China,2225-007,,Yes,Crystal,Clear,,,,,Active,Dimond Home,Active,Active,Active,Active,Active,,Active,Active,,0,Active,No,Active,,,,,Active,,,Active,,Active,,3.80,13.20,6.60,6.60,,,,,,,,,Modern / Contemporary
2225-010/S2,818008045141,4.10,4.00,8.00,6.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-01A.pdf,82.5,$165.00,False,Decorative Accessory,Dimond Home,Degrees Crystal Bookends,,High quality crystal.,,,,,,,Active,1,China,2225-010/S2,,Yes,Crystal,Clear,,,,,Active,Dimond Home,Active,Active,Active,Active,Active,,Active,Active,,0,Active,No,Active,,,,,Active,,,Active,,Active,,5.80,13.60,7.80,10.10,,,,,,,,,Modern / Contemporary
2225-011/S2,818008045158,6.90,5.00,7.00,6.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-01A.pdf,133.5,$267.00,False,Decorative Accessory,Dimond Home,Clearamid Crystal Bookends,,High quality crystal.,,,,,,,Active,1,China,2225-011/S2,,Yes,Crystal,Clear,,,,,Active,Dimond Home,Active,Active,Active,Active,Active,,Active,Active,,0,Active,No,Active,,,,,Active,,,Active,,Active,,8.60,11.70,8.50,10.10,,,,,,,,,Modern / Contemporary
2225-012/S2,818008045165,6.60,3.00,15.00,4.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-01A.pdf,118.5,$237.00,False,Decorative Accessory,Dimond Home,Chilling Crystal Bookends,,High quality crystal.,,,,,,,Active,1,China,2225-012/S2,,Yes,Crystal,Clear,,,,,Active,Dimond Home,Active,Active,Active,Active,Active,,Active,Active,,0,Active,No,Active,,,,,Active,,,Active,,Active,,8.30,17.20,7.40,9.30,,,,,,,,,Modern / Contemporary
230G,810937000963,4.00,15.00,16.00,28.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-01A.pdf,139.5,$279.00,False,Indoor Lighting,Dimond Lighting,Green Seed Glass Table Lamp,,10-Inch wide base,,,,,,,Active,1,China,230G,,Yes,Glass,Green,No,A21 3-Way,,66,Active,Dimond Lighting,Active,Active,Active,Active,Active,No,Active,Active,Burlap,1,Active,No,Active,,,,Round Hardback Burlap Shade,Active,3-Way,UL,Active,100,Active,,6.00,16.00,20.80,16.00,,,,,,,,,Transitional
230G-LED,810937003940,4.00,15.00,16.00,28.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-01A.pdf,154.5,$309.00,False,Indoor Lighting,Dimond Lighting,Green Seed Glass LED Table Lamp,,,,"Includes easily replaceable E26 medium base, screw-in LED bulb(s).","Dimmable 9.5 watts each, with 800  total lumen output.",,,,Active,1,China,230G-LED,,Yes,Glass,Green,Yes,A19 LED,,66,Active,Dimond Lighting,Active,Active,Active,Active,Active,No,Active,Active,Burlap,1,Active,No,Active,,,,Round Hardback Burlap Shade,Active,3-Way,UL,Active,9.5,Active,,6.00,16.00,20.80,16.00,,,,,,,,,Transitional
231/S2,810937002318,6.00,17.00,17.00,32.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-00E.pdf,345,$690.00,False,Indoor Lighting,Dimond Lighting,Del Mar Porcelain Table Lamp In Mint-Set of 2,,10-Inch wide base,Pair requires two bulbs total (one for each lamp),,,,,,Active,1,China,231/S2,,Yes,Ceramic,Mint,No,A21 3-Way,,,Active,Dimond Lighting,Active,Active,Active,Active,Active,No,Active,Active,Linen,2,Active,No,Active,,,,Round Hardback Linen Shade,Active,3-Way,UL,Active,100,Active,,14.00,36.00,36.00,28.00,,,,,,,,,
2317001CO,804343198789,9.00,32.00,32.00,6.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-04F.pdf,208.5,$417.00,False,Outdoor,GuildMaster,Teak Lattice Square Ottoman Cushion in Cream,"You’ve chosen GuildMaster character, craftsmanship, and durability – now it’s time to customize! All our outdoor pillows and cushions are handcrafted of weather-resistant canvas styled in easy-clean Grey, Cream, or White.",All cushion varieties sold separately.,Simply add the desired color code when placing your order.,Salt-water tested to hold up to the most rigorous natural conditions.,,,,,Active,1,Indonesia,2317001CO,,Yes,"Fabric, Foam",Cream,,,,,Active,GuildMaster,Active,Active,Active,Active,Active,,Active,Active,,0,Active,Yes,Active,,,,,Active,,,Active,,Active,,16.00,35.00,35.00,11.00,,,,,,,,,Traditional
2317001GO,804343198772,9.00,32.00,32.00,6.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-04F.pdf,208.5,$417.00,False,Outdoor,GuildMaster,Teak Lattice Square Ottoman Cushion in Grey,"You’ve chosen GuildMaster character, craftsmanship, and durability – now it’s time to customize! All our outdoor pillows and cushions are handcrafted of weather-resistant canvas styled in easy-clean Grey, Cream, or White.",All cushion varieties sold separately.,Simply add the desired color code when placing your order.,Salt-water tested to hold up to the most rigorous natural conditions.,,,,,Active,1,Indonesia,2317001GO,,Yes,"Fabric, Foam",Gray,,,,,Active,GuildMaster,Active,Active,Active,Active,Active,,Active,Active,,0,Active,Yes,Active,,,,,Active,,,Active,,Active,,16.00,35.00,35.00,11.00,,,,,,,,,Traditional
2317001WO,804343198796,9.00,32.00,32.00,6.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-04F.pdf,208.5,$417.00,False,Outdoor,GuildMaster,Teak Lattice Square Ottoman Cushion in White,"You’ve chosen GuildMaster character, craftsmanship, and durability – now it’s time to customize! All our outdoor pillows and cushions are handcrafted of weather-resistant canvas styled in easy-clean Grey, Cream, or White.",All cushion varieties sold separately.,Simply add the desired color code when placing your order.,Salt-water tested to hold up to the most rigorous natural conditions.,,,,,Active,1,Indonesia,2317001WO,,Yes,"Fabric, Foam",White,,,,,Active,GuildMaster,Active,Active,Active,Active,Active,,Active,Active,,0,Active,Yes,Active,,,,,Active,,,Active,,Active,,16.00,35.00,35.00,11.00,,,,,,,,,Traditional
2317002S-CO,804343198819,18.00,32.00,31.00,6.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-00E.pdf,298.5,$597.00,False,Outdoor,GuildMaster,Vincent Lattice Chair Cushions in Cream,"You’ve chosen GuildMaster character, craftsmanship, and durability – now it’s time to customize! All our outdoor pillows and cushions are handcrafted of weather-resistant canvas styled in easy-clean Grey, Cream, or White.",All cushion varieties sold separately.,Simply add the desired color code when placing your order.,Salt-water tested to hold up to the most rigorous natural conditions.,Set of 2.,,,,Active,1,Indonesia,2317002S-CO,,Yes,"Fabric, Foam",Cream,,,,,Active,GuildMaster,Active,Active,Active,Active,Active,,Active,Active,,0,Active,Yes,Active,,,,,Active,,,Active,,Active,,22.00,52.00,34.00,11.00,,,,,,,,,Traditional
2317002S-GO,804343198802,18.00,32.00,31.00,6.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-00E.pdf,298.5,$597.00,False,Outdoor,GuildMaster,Vincent Lattice Chair Cushions in Grey,"You’ve chosen GuildMaster character, craftsmanship, and durability – now it’s time to customize! All our outdoor pillows and cushions are handcrafted of weather-resistant canvas styled in easy-clean Grey, Cream, or White.",All cushion varieties sold separately.,Simply add the desired color code when placing your order.,Salt-water tested to hold up to the most rigorous natural conditions.,Set of 2.,,,,Active,1,Indonesia,2317002S-GO,,Yes,"Fabric, Foam",Gray,,,,,Active,GuildMaster,Active,Active,Active,Active,Active,,Active,Active,,0,Active,Yes,Active,,,,,Active,,,Active,,Active,,17.00,48.00,9.00,32.00,,,,,,,,,Traditional
2317002S-WO,804343198826,18.00,32.00,31.00,6.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-00E.pdf,103.5,$207.00,False,Outdoor,GuildMaster,Vincent Lattice Chair Cushions in White,"You’ve chosen GuildMaster character, craftsmanship, and durability – now it’s time to customize! All our outdoor pillows and cushions are handcrafted of weather-resistant canvas styled in easy-clean Grey, Cream, or White.",All cushion varieties sold separately.,Simply add the desired color code when placing your order.,Salt-water tested to hold up to the most rigorous natural conditions.,Set of 2.,,,,Active,1,Indonesia,2317002S-WO,,Yes,"Fabric, Foam",White,,,,,Active,GuildMaster,Active,Active,Active,Active,Active,,Active,Active,,0,Active,Yes,Active,,,,,Active,,,Active,,Active,,21.00,34.00,50.00,11.00,,,,,,,,,Traditional
2317003CO,804343198840,7.00,21.00,23.00,4.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-04F.pdf,103.5,$207.00,False,Outdoor,GuildMaster,Teak Barrel Chair Cushion in Cream,"You’ve chosen GuildMaster character, craftsmanship, and durability – now it’s time to customize! All our outdoor pillows and cushions are handcrafted of weather-resistant canvas styled in easy-clean Grey, Cream, or White.",All cushion varieties sold separately.,Simply add the desired color code when placing your order.,Salt-water tested to hold up to the most rigorous natural conditions.,,,,,Active,1,Indonesia,2317003CO,,Yes,"Fabric, Foam",Cream,,,,,Active,GuildMaster,Active,Active,Active,Active,Active,,Active,Active,,0,Active,Yes,Active,,,,,Active,,,Active,,Active,,6.00,25.00,26.00,5.00,,,,,,,,,Traditional
2317003GO,804343198833,7.00,21.00,23.00,4.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-04F.pdf,103.5,$207.00,False,Outdoor,GuildMaster,Teak Barrel Chair Cushion in Grey,"You’ve chosen GuildMaster character, craftsmanship, and durability – now it’s time to customize! All our outdoor pillows and cushions are handcrafted of weather-resistant canvas styled in easy-clean Grey, Cream, or White.",All cushion varieties sold separately.,Simply add the desired color code when placing your order.,Salt-water tested to hold up to the most rigorous natural conditions.,,,,,Active,1,Indonesia,2317003GO,,Yes,"Fabric, Foam",Gray,,,,,Active,GuildMaster,Active,Active,Active,Active,Active,,Active,Active,,0,Active,Yes,Active,,,,,Active,,,Active,,Active,,5.00,26.00,24.00,6.00,,,,,,,,,Traditional
2317003SO,804343204664,6.60,21.00,23.00,4.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-04F.pdf,103.5,$207.00,False,Outdoor,GuildMaster,Teak Barrel Chair Cushion,Single cushion in Outdoor Sea Green Fabric,,,,,,,,Active,1,Indonesia,2317003SO,,Yes,Acrylic Fabric,Sea Green,,,,,Active,GuildMaster,Active,Active,Active,Active,Active,,Active,Active,,0,Active,Yes,Active,,,,,Active,,,Active,,Active,,4.00,25.00,22.00,4.00,,,,,,,,,Traditional
2317003WO,804343198857,7.00,21.00,23.00,4.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-04F.pdf,103.5,$207.00,False,Outdoor,GuildMaster,Teak Barrel Chair Cushion in White,"You’ve chosen GuildMaster character, craftsmanship, and durability – now it’s time to customize! All our outdoor pillows and cushions are handcrafted of weather-resistant canvas styled in easy-clean Grey, Cream, or White.",All cushion varieties sold separately.,Simply add the desired color code when placing your order.,Salt-water tested to hold up to the most rigorous natural conditions.,,,,,Active,1,Indonesia,2317003WO,,Yes,"Fabric, Foam",White,,,,,Active,GuildMaster,Active,Active,Active,Active,Active,,Active,Active,,0,Active,Yes,Active,,,,,Active,,,Active,,Active,,6.00,25.00,26.00,5.00,,,,,,,,,Traditional
2317004S-CO,804343198871,11.00,27.00,26.00,6.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-00E.pdf,268.5,$537.00,False,Outdoor,GuildMaster,Teak Slat Patio Chair Cushions in Cream,"You’ve chosen GuildMaster character, craftsmanship, and durability – now it’s time to customize! All our outdoor pillows and cushions are handcrafted of weather-resistant canvas styled in easy-clean Grey, Cream, or White.",All cushion varieties sold separately.,Simply add the desired color code when placing your order.,Salt-water tested to hold up to the most rigorous natural conditions.,Set of 2.,,,,Active,1,Indonesia,2317004S-CO,,Yes,"Fabric, Foam",Cream,,,,,Active,GuildMaster,Active,Active,Active,Active,Active,,Active,Active,,0,Active,Yes,Active,,,,,Active,,,Active,,Active,,15.00,41.00,29.00,11.00,,,,,,,,,Traditional
2317004S-GO,804343198864,11.00,27.00,26.00,6.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-00E.pdf,268.5,$537.00,False,Outdoor,GuildMaster,Teak Slat Patio Chair Cushions in Grey,"You’ve chosen GuildMaster character, craftsmanship, and durability – now it’s time to customize! All our outdoor pillows and cushions are handcrafted of weather-resistant canvas styled in easy-clean Grey, Cream, or White.",All cushion varieties sold separately.,Simply add the desired color code when placing your order.,Salt-water tested to hold up to the most rigorous natural conditions.,Set of 2.,,,,Active,1,Indonesia,2317004S-GO,,Yes,"Fabric, Foam",Gray,,,,,Active,GuildMaster,Active,Active,Active,Active,Active,,Active,Active,,0,Active,Yes,Active,,,,,Active,,,Active,,Active,,15.00,41.00,29.00,11.00,,,,,,,,,Traditional
2317004S-WO,804343198888,11.00,27.00,26.00,6.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-00E.pdf,268.5,$537.00,False,Outdoor,GuildMaster,Teak Slat Patio Chair Cushions in White,"You’ve chosen GuildMaster character, craftsmanship, and durability – now it’s time to customize! All our outdoor pillows and cushions are handcrafted of weather-resistant canvas styled in easy-clean Grey, Cream, or White.",All cushion varieties sold separately.,Simply add the desired color code when placing your order.,Salt-water tested to hold up to the most rigorous natural conditions.,Set of 2.,,,,Active,1,Indonesia,2317004S-WO,,Yes,"Fabric, Foam",White,,,,,Active,GuildMaster,Active,Active,Active,Active,Active,,Active,Active,,0,Active,Yes,Active,,,,,Active,,,Active,,Active,,15.00,41.00,29.00,11.00,,,,,,,,,Traditional
2317005S-GO,804343198895,,27.00,26.00,6.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-00E.pdf,268.5,$537.00,False,Outdoor,GuildMaster,Teak Patio Chair Cushions In Grey,"You’ve chosen GuildMaster character, craftsmanship, and durability – now it’s time to customize! All our outdoor pillows and cushions are handcrafted of weather-resistant canvas styled in easy-clean Grey, Cream, or White. All cushion varieties sold separately. Simply add the desired color code when placing your order. Set of 2.",All cushion varieties sold separately.,Simply add the desired color code when placing your order.,Salt-water tested to hold up to the most rigorous natural conditions.,,,,,Active,1,Indonesia,2317005S-GO,,Yes,"Fabric, Foam",Grey,,,,,Active,GuildMaster,Active,Active,Active,Active,Active,,Active,Active,,0,Active,Yes,Active,,,,,Active,,,Active,,Active,,,28.00,7.00,27.00,,,,,,,,,Traditional
2317005S-WO,804343198918,,27.00,26.00,6.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-00E.pdf,268.5,$537.00,False,Outdoor,GuildMaster,Teak Patio Chair Cushions In White,"You’ve chosen GuildMaster character, craftsmanship, and durability – now it’s time to customize! All our outdoor pillows and cushions are handcrafted of weather-resistant canvas styled in easy-clean Grey, Cream, or White. All cushion varieties sold separately. Simply add the desired color code when placing your order. Set of 2.",All cushion varieties sold separately.,Simply add the desired color code when placing your order.,Salt-water tested to hold up to the most rigorous natural conditions.,,,,,Active,1,Indonesia,2317005S-WO,,Yes,"Fabric, Foam",White,,,,,Active,GuildMaster,Active,Active,Active,Active,Active,,Active,Active,,0,Active,Yes,Active,,,,,Active,,,Active,,Active,,,28.00,7.00,27.00,,,,,,,,,Traditional
2317006CO,804343198932,,20.00,18.00,3.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-00E.pdf,67.5,$135.00,False,Outdoor,GuildMaster,Teak Patio Barstool Cushion In Cream,"You’ve chosen GuildMaster character, craftsmanship, and durability – now it’s time to customize! All our outdoor pillows and cushions are handcrafted of weather-resistant canvas styled in easy-clean Grey, Cream, or White. All cushion varieties sold separately. Simply add the desired color code when placing your order.",All cushion varieties sold separately.,Simply add the desired color code when placing your order.,Salt-water tested to hold up to the most rigorous natural conditions.,,,,,Active,1,Indonesia,2317006CO,,Yes,"Fabric, Foam",Cream,,,,,Active,GuildMaster,Active,Active,Active,Active,Active,,Active,Active,,0,Active,Yes,Active,,,,,Active,,,Active,,Active,,5.00,21.00,20.00,5.00,,,,,,,,,Traditional
2317006GO,804343198925,,20.00,18.00,3.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-00E.pdf,67.5,$135.00,False,Outdoor,GuildMaster,Teak Patio Barstool Cushion In Grey,"You’ve chosen GuildMaster character, craftsmanship, and durability – now it’s time to customize! All our outdoor pillows and cushions are handcrafted of weather-resistant canvas styled in easy-clean Grey, Cream, or White. All cushion varieties sold separately. Simply add the desired color code when placing your order.",All cushion varieties sold separately.,Simply add the desired color code when placing your order.,Salt-water tested to hold up to the most rigorous natural conditions.,,,,,Active,1,Indonesia,2317006GO,,Yes,"Fabric, Foam",Grey,,,,,Active,GuildMaster,Active,Active,Active,Active,Active,,Active,Active,,0,Active,Yes,Active,,,,,Active,,,Active,,Active,,,21.00,4.00,19.00,,,,,,,,,Transitional
2317006WO,804343198949,,20.00,18.00,3.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-00E.pdf,67.5,$135.00,False,Outdoor,GuildMaster,Teak Patio Barstool Cushion In White,"You’ve chosen GuildMaster character, craftsmanship, and durability – now it’s time to customize! All our outdoor pillows and cushions are handcrafted of weather-resistant canvas styled in easy-clean Grey, Cream, or White. All cushion varieties sold separately. Simply add the desired color code when placing your order.",All cushion varieties sold separately.,Simply add the desired color code when placing your order.,Salt-water tested to hold up to the most rigorous natural conditions.,,,,,Active,1,Indonesia,2317006WO,,Yes,"Fabric, Foam",White,,,,,Active,GuildMaster,Active,Active,Active,Active,Active,,Active,Active,,0,Active,Yes,Active,,,,,Active,,,Active,,Active,,4.00,19.00,20.00,4.00,,,,,,,,,Traditional
2317007S-CO,804343198963,,37.00,71.00,4.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-00E.pdf,298.5,$597.00,False,Outdoor,GuildMaster,Teak Daybed Cushions In Cream,"You’ve chosen GuildMaster character, craftsmanship, and durability – now it’s time to customize! All our outdoor pillows and cushions are handcrafted of weather-resistant canvas styled in easy-clean Grey, Cream, or White. All cushion varieties sold separately. Simply add the desired color code when placing your order. Set of 3.",All cushion varieties sold separately.,Simply add the desired color code when placing your order.,Salt-water tested to hold up to the most rigorous natural conditions.,,,,,Active,1,Indonesia,2317007S-CO,,Yes,"Fabric, Foam",Cream,,,,,Active,GuildMaster,Active,Active,Active,Active,Active,,Active,Active,,0,Active,Yes,Active,,,,,Active,,,Active,,Active,,47.00,40.00,31.00,23.00,,,,,,,,,Traditional
2317007S-GO,804343198956,,37.00,71.00,4.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-00E.pdf,298.5,$597.00,False,Outdoor,GuildMaster,Teak Daybed Cushions In Grey,"You’ve chosen GuildMaster character, craftsmanship, and durability – now it’s time to customize! All our outdoor pillows and cushions are handcrafted of weather-resistant canvas styled in easy-clean Grey, Cream, or White. All cushion varieties sold separately. Simply add the desired color code when placing your order. Set of 3.",All cushion varieties sold separately.,Simply add the desired color code when placing your order.,Salt-water tested to hold up to the most rigorous natural conditions.,,,,,Active,1,Indonesia,2317007S-GO,,Yes,"Fabric, Foam",Grey,,,,,Active,GuildMaster,Active,Active,Active,Active,Active,,Active,Active,,0,Active,Yes,Active,,,,,Active,,,Active,,Active,,49.00,40.00,32.00,23.00,,,,,,,,,Traditional
2317007S-WO,804343198970,,37.00,71.00,4.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-00E.pdf,298.5,$597.00,False,Outdoor,GuildMaster,Teak Daybed Cushions In White,"You’ve chosen GuildMaster character, craftsmanship, and durability – now it’s time to customize! All our outdoor pillows and cushions are handcrafted of weather-resistant canvas styled in easy-clean Grey, Cream, or White. All cushion varieties sold separately. Simply add the desired color code when placing your order. Set of 3.",All cushion varieties sold separately.,Simply add the desired color code when placing your order.,Salt-water tested to hold up to the most rigorous natural conditions.,,,,,Active,1,Indonesia,2317007S-WO,,Yes,"Fabric, Foam",White,,,,,Active,GuildMaster,Active,Active,Active,Active,Active,,Active,Active,,0,Active,Yes,Active,,,,,Active,,,Active,,Active,,,72.00,5.00,38.00,,,,,,,,,Transitional
2317008S-CO,804343198994,,24.00,22.00,4.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-00E.pdf,193.5,$387.00,False,Outdoor,GuildMaster,Rattan Patio Chair Cushions In Cream,"You’ve chosen GuildMaster character, craftsmanship, and durability – now it’s time to customize! All our outdoor pillows and cushions are handcrafted of weather-resistant canvas styled in easy-clean Grey, Cream, or White. All cushion varieties sold separately. Simply add the desired color code when placing your order. Set of 2.",All cushion varieties sold separately.,Simply add the desired color code when placing your order.,Salt-water tested to hold up to the most rigorous natural conditions.,,,,,Active,1,Indonesia,2317008S-CO,,Yes,"Fabric, Foam",Cream,,,,,Active,GuildMaster,Active,Active,Active,Active,Active,,Active,Active,,0,Active,Yes,Active,,,,,Active,,,Active,,Active,,,25.00,5.00,23.00,,,,,,,,,Traditional
2317008S-GO,804343198987,,24.00,22.00,4.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-00E.pdf,193.5,$387.00,False,Outdoor,GuildMaster,Rattan Patio Chair Cushions In Grey,"You’ve chosen GuildMaster character, craftsmanship, and durability – now it’s time to customize! All our outdoor pillows and cushions are handcrafted of weather-resistant canvas styled in easy-clean Grey, Cream, or White. All cushion varieties sold separately. Simply add the desired color code when placing your order. Set of 2.",All cushion varieties sold separately.,Simply add the desired color code when placing your order.,Salt-water tested to hold up to the most rigorous natural conditions.,,,,,Active,1,Indonesia,2317008S-GO,,Yes,"Fabric, Foam",Grey,,,,,Active,GuildMaster,Active,Active,Active,Active,Active,,Active,Active,,0,Active,Yes,Active,,,,,Active,,,Active,,Active,,14.00,28.00,16.00,26.00,,,,,,,,,Traditional
2317008S-WO,804343199007,,24.00,22.00,4.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-00E.pdf,193.5,$387.00,False,Outdoor,GuildMaster,Rattan Patio Chair Cushions In White,"You’ve chosen GuildMaster character, craftsmanship, and durability – now it’s time to customize! All our outdoor pillows and cushions are handcrafted of weather-resistant canvas styled in easy-clean Grey, Cream, or White. All cushion varieties sold separately. Simply add the desired color code when placing your order. Set of 2.",All cushion varieties sold separately.,Simply add the desired color code when placing your order.,Salt-water tested to hold up to the most rigorous natural conditions.,,,,,Active,1,Indonesia,2317008S-WO,,Yes,"Fabric, Foam",White,,,,,Active,GuildMaster,Active,Active,Active,Active,Active,,Active,Active,,0,Active,Yes,Active,,,,,Active,,,Active,,Active,,12.00,28.00,26.00,14.00,,,,,,,,,Traditional
2317009CO,804343199021,,24.00,24.00,4.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-00E.pdf,103.5,$207.00,False,Outdoor,GuildMaster,Teak Square Ottoman Cushion In Cream,"You’ve chosen GuildMaster character, craftsmanship, and durability – now it’s time to customize! All our outdoor pillows and cushions are handcrafted of weather-resistant canvas styled in easy-clean Grey, Cream, or White. All cushion varieties sold separately. Simply add the desired color code when placing your order.",All cushion varieties sold separately.,Simply add the desired color code when placing your order.,Salt-water tested to hold up to the most rigorous natural conditions.,,,,,Active,1,Indonesia,2317009CO,,Yes,"Fabric, Foam",Cream,,,,,Active,GuildMaster,Active,Active,Active,Active,Active,,Active,Active,,0,Active,Yes,Active,,,,,Active,,,Active,,Active,,7.00,25.00,26.00,6.00,,,,,,,,,Traditional
2317009GO,804343199014,,24.00,24.00,4.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-00E.pdf,103.5,$207.00,False,Outdoor,GuildMaster,Teak Square Ottoman Cushion In Grey,"You’ve chosen GuildMaster character, craftsmanship, and durability – now it’s time to customize! All our outdoor pillows and cushions are handcrafted of weather-resistant canvas styled in easy-clean Grey, Cream, or White. All cushion varieties sold separately. Simply add the desired color code when placing your order.",All cushion varieties sold separately.,Simply add the desired color code when placing your order.,Salt-water tested to hold up to the most rigorous natural conditions.,,,,,Active,1,Indonesia,2317009GO,,Yes,"Fabric, Foam",Grey,,,,,Active,GuildMaster,Active,Active,Active,Active,Active,,Active,Active,,0,Active,Yes,Active,,,,,Active,,,Active,,Active,,,25.00,5.00,25.00,,,,,,,,,Traditional
2317009WO,804343199038,,24.00,24.00,4.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-00E.pdf,103.5,$207.00,False,Outdoor,GuildMaster,Teak Square Ottoman Cushion In White,"You’ve chosen GuildMaster character, craftsmanship, and durability – now it’s time to customize! All our outdoor pillows and cushions are handcrafted of weather-resistant canvas styled in easy-clean Grey, Cream, or White. All cushion varieties sold separately. Simply add the desired color code when placing your order.",All cushion varieties sold separately.,Simply add the desired color code when placing your order.,Salt-water tested to hold up to the most rigorous natural conditions.,,,,,Active,1,Indonesia,2317009WO,,Yes,"Fabric, Foam",White,,,,,Active,GuildMaster,Active,Active,Active,Active,Active,,Active,Active,,0,Active,Yes,Active,,,,,Active,,,Active,,Active,,,25.00,5.00,25.00,,,,,,,,,Traditional
2317010CO,804343199052,,20.00,18.00,4.00,https://s3-us-west-2.amazonaws.com/elk-assets/P65-00E.pdf,88.5,$177.00,False,Outdoor,GuildMaster,Teak Arm Chair Cushion In Cream,"You’ve chosen GuildMaster character, craftsmanship, and durability – now it’s time to customize! All our outdoor pillows and cushions are handcrafted of weather-resistant canvas styled in easy-clean Grey, Cream, or White. All cushion varieties sold separately. Simply add the desired color code when placing your order.",All cushion varieties sold separately.,Simply add the desired color code when placing your order.,Salt-water tested to hold up to the most rigorous natural conditions.,,,,,Active,1,Indonesia,2317010CO,,Yes,"Fabric, Foam",Cream,,,,,Active,GuildMaster,Active,Active,Active,Active,Active,,Active,Active,,0,Active,Yes,Active,,,,,Active,,,Active,,Active,,,21.00,5.00,19.00,,,,,,,,,Traditional
