manufacturer_sku,ean13,system__creation__date,weight,length,width,height,cost_price,min_price,product__product_class__name,product__brand__name,product__title,product__description,product__bullets_0,product__bullets_1,product__bullets_2,product__bullets_3,product__bullets_4,product__bullets_5,product__bullets_6,product__multipack_quantity,product__country_of_origin__alpha_3,attrib__arm_height,attrib__bulb_included,attrib__bulb_type,attrib__color,attrib__cord_length,attrib__designer,attrib__finish,attrib__kit,attrib__material,attrib__number_bulbs,attrib__outdoor_safe,attrib__pile_height,attrib__seat_height,attrib__switch_type,attrib__ul_certified,attrib__wattage,attrib__weight_capacity,boxes__0__weight,boxes__0__length,boxes__0__height,boxes__0__width,boxes__1__weight,boxes__1__length,boxes__1__height,boxes__1__width,boxes__2__weight,boxes__2__length,boxes__2__height,boxes__2__width,product__styles
8468-065,818008026027,2015-10-05,3.9,8.5,24.0,38.5,561.0,374.0,Indoor Lighting,Dimond Lighting,Essence 1 Light Table Lamp In Nickel,"With its sophisticated Sand-toned shade and lustrously sinuous sculptural silhouette, our stately Essence Series Lamp brings sparkle, finesse and distinction to any contemporary design space. Imagine this one as the star of a lush office suite, astride a colossal sectional and a silvery suede chaise.",,,,,,,,1.0,IND,,No,A19,,,,Nickel,No,Metal,1.0,No,,,,UL,60.0,,6.95,21.0,38.0,13.0,,,,,,,,,
8468-066,818008026034,2015-10-05,0.6,5.0,8.3,8.0,93.0,62.0,Decorative Accessory,Sterling,Baja Bowl 8-Inch Glass Votive,"Who says you can't take the sunset with you? With its Neapolitanesque trifecta of burnished Plum, Pistachio, and Caramel-toned layers, our gracefully contoured Baja Collection Glass Votive brings a lustrous sheen and a stunning natural color story to any design space. Use it to add a warm and inviting niche of light to a grand stairway.",,,,,,,,1.0,IND,,,,,,,Pompeii,,Glass,,No,,,,,,,4.9,22.8,12.0,21.8,,,,,,,,,"Transitional,Luxe,Glam,Eclectic"
8468-067,843558139668,2015-10-05,0.8,6.0,6.0,15.3,111.0,74.0,Decorative Accessory,Sterling,Vase Kothon 15-Inch Glass Vase In Blonde Sparrow,"Antique crystal knobs, picture frames, bedposts, and elegantly contoured vases: All traditional methods for preserving the beauty of cherished pieces of neck jewelry. Introducing our stunning Vase Kothon Decorative Vessel: A lustrous Blonde Sparrow-toned silhouette whose slender neck is pre-adorned with a generous disk of coppery iron surrounded by finely wrought ornamental banding. Brings sparkle, rich color and a bit of nostalgia to any design space.",,,,,,,,1.0,IND,,,,,,,Blonde Sparrow,,Glass,,No,,,,,,,5.8,21.5,19.8,19.8,,,,,,,,,"Transitional,Luxe,Glam,Eclectic"
8468-068,843558139675,2015-10-05,1.6,8.0,7.5,19.0,141.0,94.0,Decorative Accessory,Sterling,Vase Kothon 19-Inch Glass Vase In Blonde Sparrow,"Antique crystal knobs, picture frames, bedposts, and elegantly contoured vases: All traditional methods for preserving the beauty of cherished pieces of neck jewelry. Introducing our stunning Vase Kothon Decorative Vessel: A lustrous Blonde Sparrow-toned silhouette whose slender neck is pre-adorned with a generous disk of coppery iron surrounded by finely wrought ornamental banding. Brings sparkle, rich color and a bit of nostalgia to any design space.",,,,,,,,1.0,IND,,,,,,,Blonde Sparrow,,Glass,,No,,,,,,,9.38,25.0,20.5,20.5,,,,,,,,,"Transitional,Luxe,Glam,Eclectic"
8468-069,843558139682,2015-10-05,1.2,11.0,10.5,14.0,186.0,124.0,Decorative Accessory,Sterling,Vase Kairos 14-Inch Glass Vase In Slate,"Antique crystal knobs, picture frames, bedposts, and elegantly contoured vases: All traditional methods for preserving the beauty of cherished pieces of neck jewelry. Introducing our stunning Vase Kairos Decorative Vessel: A lustrous silhouette of Distressed Metallic Slate-toned glass, whose slender neck is pre-adorned with two generous squares of inky iron surrounded by finely wrought ornamental banding. Brings sparkle, dramatic color and a bit of nostalgia to any design space.",,,,,,,,1.0,IND,,,,,,,Slate,,Glass,,No,,,,,,,4.5,30.0,19.0,15.0,,,,,,,,,"Transitional,Luxe,Glam,Eclectic"
8468-070,843558139699,2015-10-05,1.4,4.0,8.0,11.0,123.0,82.0,Decorative Accessory,Sterling,Vase Kairos 11-Inch Glass Vase In Slate,"Antique crystal knobs, picture frames, bedposts, and elegantly contoured vases: All traditional methods for preserving the beauty of cherished pieces of neck jewelry. Introducing our stunning Vase Kairos Decorative Vessel: A lustrous silhouette of Distressed Metallic Slate-toned glass, whose slender neck is pre-adorned with two generous squares of inky iron surrounded by finely wrought ornamental banding. Brings sparkle, dramatic color and a bit of nostalgia to any design space.",,,,,,,,1.0,IND,,,,,,,Slate,,Glass,,No,,,,,,,5.5,16.0,15.0,11.0,,,,,,,,,"Transitional,Luxe,Glam,Eclectic"
8468-071,843558139705,2015-10-05,1.0,5.0,8.0,12.0,123.0,82.0,Decorative Accessory,Sterling,Vase Catalonia 12-Inch Glass Vase In Marsala,"Antique crystal knobs, picture frames, bedposts, and elegantly contoured vases: All traditional methods for preserving the beauty of cherished pieces of neck jewelry. Introducing our stunning Vase Catalonia Decorative Vessel: A lustrous, free-form-inspired silhouette of rich Distressed Marsala-toned glass, whose slender neck is pre-adorned with a whimsically wrought thatch of finely plaited Gold metalwork. Brings sparkle, dramatic color and a bit of nostalgia to any design space.",,,,,,,,1.0,IND,,,,,,,Marsala,,Glass,,No,,,,,,,4.3,18.0,17.0,13.0,,,,,,,,,"Transitional,Luxe,Glam,Eclectic"
8468-072,843558139712,2015-10-05,2.0,5.0,10.0,15.5,186.0,124.0,Decorative Accessory,Sterling,Vase Catalonia 16-Inch Glass Vase In Marsala,"Antique crystal knobs, picture frames, bedposts, and elegantly contoured vases: All traditional methods for preserving the beauty of cherished pieces of neck jewelry. Introducing our stunning Vase Catalonia Decorative Vessel: A lustrous, free-form-inspired silhouette of rich Distressed Marsala-toned glass, whose slender neck is pre-adorned with a whimsically wrought thatch of finely plaited Gold metalwork. Brings sparkle, dramatic color and a bit of nostalgia to any design space.",,,,,,,,1.0,IND,,,,,,,Marsala,,Glass,,No,,,,,,,7.2,22.0,21.0,15.0,,,,,,,,,"Transitional,Luxe,Glam,Eclectic"
8468-073,843558139729,2015-10-05,0.8,5.0,5.0,12.3,123.0,82.0,Decorative Accessory,Sterling,Vase Corfu 12-Inch Glass Vase In Pampas Green,"Antique crystal knobs, picture frames, bedposts, and elegantly contoured vases: All traditional methods for preserving the beauty of cherished pieces of neck jewelry. Introducing our stunning Vase Corfu Decorative Vessel: A lustrous two-toned silhouette of silky Pampas-Green glass, whose slender neck is pre-adorned with a coiled band of pearlescent beads, dripping with cascades of plaited metal and a whimsical starfish. Brings sparkle and gorgeous color to any design space.",,,,,,,,1.0,IND,,,,,,,Pampas,,Glass,,No,,,,,,,7.8,22.8,16.5,15.8,,,,,,,,,"Transitional,Luxe,Glam,Coastal,Beach"
8468-074,843558139736,2015-10-05,1.0,6.0,6.0,15.5,186.0,124.0,Decorative Accessory,Sterling,Vase Corfu 16-Inch Glass Vase In Pampas Green,"Antique crystal knobs, picture frames, bedposts, and elegantly contoured vases: All traditional methods for preserving the beauty of cherished pieces of neck jewelry. Introducing our stunning Vase Corfu Decorative Vessel: A lustrous two-toned silhouette of silky Pampas-Green glass, whose slender neck is pre-adorned with a coiled band of pearlescent beads, dripping with cascades of plaited metal and a whimsical starfish. Brings sparkle and gorgeous color to any design space.",,,,,,,,1.0,IND,,,,,,,Pampas,,Glass,,No,,,,,,,7.0,21.5,19.8,19.8,,,,,,,,,"Transitional,Luxe,Glam,Coastal,Beach"
8468-075,843558139743,2015-10-05,1.2,6.0,6.3,15.8,111.0,74.0,Decorative Accessory,Sterling,Vase Cuzco 16-Inch Glass Vase In Fire Clay,"Antique crystal knobs, picture frames, bedposts, and elegantly contoured vases: All traditional methods for preserving the beauty of cherished pieces of neck jewelry. Introducing our stunning Vase Cuzco Decorative Vessel: A lustrous silhouette of Honeyed Licac-hued glass, whose slender neck is pre-adorned with a generous medallion of distressed iron suspended by finely plaited metal banding. Brings silky color and a bit of nostalgia to any design space.",,,,,,,,1.0,IND,,,,,,,Fire Clay,,Glass,,No,,,,,,,4.0,9.0,19.0,9.0,,,,,,,,,"Transitional,Luxe,Glam,Eclectic"
8468-076,84355813975,2015-10-05,1.5,8.0,7.8,18.0,141.0,94.0,Decorative Accessory,Sterling,Vase Cuzco 18-Inch Glass Vase In Fire Clay,"Antique crystal knobs, picture frames, bedposts, and elegantly contoured vases: All traditional methods for preserving the beauty of cherished pieces of neck jewelry. Introducing our stunning Vase Cuzco Decorative Vessel: A lustrous silhouette of Honeyed Licac-hued glass, whose slender neck is pre-adorned with a generous medallion of distressed iron suspended by finely plaited metal banding. Brings silky color and a bit of nostalgia to any design space.",,,,,,,,1.0,IND,,,,,,,Fire Clay,,Glass,,No,,,,,,,6.0,10.0,20.0,10.0,,,,,,,,,"Transitional,Luxe,Glam,Eclectic"
8468-077,843558139965,2015-10-05,9.0,9.0,22.0,24.0,684.0,456.0,Indoor Lighting,Dimond Lighting,Fallen Leaf 1 Light Table Lamp In Textured Nickel,"Inpspired by the beautifully deciduous woodlands that bound across the eastern coast of North America, we've proudly created our Fallen Leaf Table Lamp: With its chic silvery color story, soft Cream fabric shade, and authentically textured surface, the Broadleaf brings modish flair and a flurry of dynamic movement to any design space. Perfect for a formal sitting room; or use it to guide the design of a nature-themed guest quarters.",,,,,,,,1.0,IND,,No,A19,,,,Textured Nickel,,"Burlap, Metal",1.0,No,,,,UL,60.0,,11.0,27.0,19.0,22.0,,,,,,,,,
8468-079,843558139989,2015-10-05,10.0,9.0,22.0,28.0,798.0,532.0,Indoor Lighting,Dimond Lighting,Nautilus 1 Light Table Lamp In Textured Nickel,"Inspired by the spectacular geometric beauty of a Nautilus' elegantly spiraling shell, we've proudly created our Nautilus Collection Table Lamp: With its chic silvery color story, soft Cream box shade, and authentically casted whorling silhouette, the Nautilus brings modish flair and the allure of the sea to any design space. Perfect for a formal sitting room; or use it to guide the design of an ocean-themed guest quarters.",,,,,,,,1.0,IND,,No,A19,,66.0,,Textured Nickel,,"Burlap, Metal",1.0,No,,,,UL,60.0,,12.0,27.0,19.0,22.0,,,,,,,,,
8468-081,843558139996,2015-10-05,12.0,30.0,30.0,28.0,831.0,554.0,Indoor Lighting,Dimond Lighting,Maidenhair 1 Light Table Lamp In Textured Nickel,"Celebrating the enduring beauty and medicinal wonder of the Ginkgo tree --one of the longest living tree species in the world --we've proudly created our Maidenhair Collection Table Lamp: With its chic silvery color story, soft Cream fabric shade, and authentically textured leaves, the Maidenhair brings modish flair and a flurry of dynamic movement to any design space. Perfect for a formal sitting room; or use it to guide the design of a nature-themed guest quarters.",,,,,,,,1.0,IND,,No,A19,,66.0,,Textured Nickel,,"Burlap, Metal",1.0,No,,,,UL,60.0,,14.5,26.0,36.0,23.0,,,,,,,,,
8468-083,81800803039,2015-12-21,47.5,12.0,21.0,63.0,1029.0,686.0,Indoor Lighting,Dimond Lighting,Katerini Floor Lamp,,,,,,,,,1.0,IND,,No,A21 3-Way,,,,Nickel,No,Aluminium,1.0,No,,,3-Way,UL,150.0,,,13.0,59.0,9.0,,,,,,,,,"Transitional,Luxe,Glam,Coastal,Beach"
8468-083-LED,830335029229,2016-04-25,47.5,12.0,21.0,63.0,1059.0,706.0,Indoor Lighting,Dimond Lighting,Katerini LED Floor Lamp,,"Includes easily replaceable E26 medium base, screw-in LED bulb(s).","Dimmable 9.5 watts each, with 800  total lumen output.",,,,,,1.0,IND,,Yes,A19 LED,,,,Nickel,No,Aluminium,1.0,No,,,3-Way,UL,9.5,,,13.0,59.0,9.0,,,,,,,,,"Transitional,Luxe,Glam,Coastal,Beach"
8468-086,818008033278,2016-10-09,2.78,4.0,4.25,9.0,186.0,124.0,Decorative Accessory,Dimond Home,Fourthkind Face Sculpture,,,,,,,,,1.0,IND,,,,,,,"Black, Nickel",,"Aluminum, Wood",,No,,,,,,,4.1,28.0,41.0,28.0,,,,,,,,,"Transitional,Eclectic,Luxe,Glam"
8468-087,843558152421,2016-03-28,3.0,9.0,9.0,24.0,216.0,144.0,Indoor Lighting,Dimond Lighting,Kingfisher Table Lamp,"This season we've borrowed the expressive design story of our popular vases, fitting our table lamps with on-trend jeweled pendants. Our beautifully handcrafted Kingfisher Table Lamp features a lustrous Pacific Blue Mercury Glass silhouette, an inky polished iron ornamental oval nestled in a Silvery aria, and a stylish Warm Sand fabric shade. Convenient 3-way switch.",Handmade In India,Handcrafted decoration creates interest and makes a style statement,Mercury glass finish has depth and sophistication,,,,,1.0,IND,,No,A21 3-Way,,,,Pacific Blue Mercury,No,"Glass, Metal",1.0,No,,,3-Way,UL,100.0,,5.0,21.0,15.0,15.0,,,,,,,,,"Traditional,Luxe,Glam,Coastal,Beach"
8468-087-LED,81800803604,2016-04-25,3.0,9.0,9.0,24.0,246.0,164.0,Indoor Lighting,Dimond Lighting,Kingfisher LED Table Lamp,"This season we’ve borrowed the expressive design story of our popular vases, fitting our table lamps with on-trend jeweled pendants. Our beautifully handcrafted Kingfisher Table Lamp features a lustrous Pacific Blue Mercury Glass silhouette, an inky polis",,,Mercury glass finish has depth and sophistication,"Includes easily replaceable E26 medium base, screw-in LED bulb(s).","Dimmable 9.5 watts each, with 800  total lumen output.",,,1.0,IND,,Yes,A19 LED,,,,Pacific Blue Mercury,No,"Glass, Metal",1.0,No,,,3-Way,UL,9.5,,5.0,21.0,15.0,15.0,,,,,,,,,"Traditional,Luxe,Glam,Coastal,Beach"
8468-088,843558152438,2016-03-28,3.0,9.0,9.0,23.0,216.0,144.0,Indoor Lighting,Dimond Lighting,Penguin Table Lamp,"This season we've borrowed the expressive design story of our popular vases, fitting our table lamps with on-trend jeweled pendants. Our beautifully handcrafted Penguin Table Lamp features a lustrous Silver-Rose Mercury Glass silhouette, a distressed metal ornamental disc bursting with the radial energy of deep sea Fan Coral, and an elegant Warm Sand linen shade.",Handmade In India,Handcrafted decoration creates interest and makes a style statement,Mercury glass finish has depth and sophistication,,,,,1.0,IND,,No,A21 3-Way,,,,Penguin Mercury,No,"Glass, Metal",1.0,No,,,3-Way,UL,100.0,,5.0,21.0,15.0,15.0,,,,,,,,,"Traditional,Luxe,Glam,Coastal,Beach"
8468-088-LED,830335029236,2016-04-25,3.0,9.0,9.0,23.0,246.0,164.0,Indoor Lighting,Dimond Lighting,Penguin LED Table Lamp,"This season we’ve borrowed the expressive design story of our popular vases, fitting our table lamps with on-trend jeweled pendants. Our beautifully handcrafted Penguin Table Lamp features a lustrous Silver-Rose Mercury Glass silhouette, a distressed meta",,,Mercury glass finish has depth and sophistication,"Includes easily replaceable E26 medium base, screw-in LED bulb(s).","Dimmable 9.5 watts each, with 800  total lumen output.",,,1.0,IND,,Yes,A19 LED,,,,Penguin Mercury,No,"Glass, Metal",1.0,No,,,3-Way,UL,9.5,,5.0,21.0,15.0,15.0,,,,,,,,,"Traditional,Luxe,Glam,Coastal,Beach"
8468-089,843558152445,2016-03-28,3.0,9.0,9.0,23.0,216.0,144.0,Indoor Lighting,Dimond Lighting,Iceland Table Lamp,"This season we've borrowed the expressive design story of our popular vases, fitting our table lamps with on-trend jeweled pendants. Our beautifully handcrafted Iceland Table Lamp features an elegant Metallic Slate mercury glass silhouette, a generous square of inky iron suspended by finely wrought ornamental banding, and a stylish Warm Sand fabric shade. Convenient 3-way switch.",Handmade In India,Handcrafted decoration creates interest and makes a style statement,Mercury glass finish has depth and sophistication,,,,,1.0,IND,,No,A21 3-Way,,,,Iceland Mercury,No,"Glass, Metal",1.0,No,,,3-Way,UL,100.0,,5.0,21.0,15.0,15.0,,,,,,,,,"Traditional,Luxe,Glam,Coastal,Beach"
8468-089-LED,830335029243,2016-04-25,3.0,9.0,9.0,23.0,246.0,164.0,Indoor Lighting,Dimond Lighting,Iceland LED Table Lamp,"This season we’ve borrowed the expressive design story of our popular vases, fitting our table lamps with on-trend jeweled pendants. Our beautifully handcrafted Iceland Table Lamp features an elegant Metallic Slate mercury glass silhouette, a generous squ",,,Mercury glass finish has depth and sophistication,"Includes easily replaceable E26 medium base, screw-in LED bulb(s).","Dimmable 9.5 watts each, with 800  total lumen output.",,,1.0,IND,,Yes,A19 LED,,,,Iceland Mercury,No,"Glass, Metal",1.0,No,,,3-Way,UL,9.5,,5.0,21.0,15.0,15.0,,,,,,,,,"Traditional,Luxe,Glam,Coastal,Beach"
8468-090,843558152803,2016-10-09,2.3,3.0,8.0,11.25,93.0,62.0,Decorative Accessory,Sterling,Vase Malia Small Vessel,"Our Vase Malia Vessels begin with high quality Avventurina-style ‘mineralized' glass infused with an elegant dual-tone Stockholm Sunrise tincture. A softly contoured silhouette with free-form nuance is then pre-adorned with meshed gold chain, rustic medallions and glass charms for an authentic Mediterranean look.",,,,,,,,1.0,IND,,,,,,,Stockholm,,Glass,,No,,,,,,,19.0,51.0,41.0,41.0,,,,,,,,,"Transitional,Luxe,Glam,Eclectic"
8468-091,84355815281,2016-10-09,4.25,3.0,9.0,14.25,141.0,94.0,Decorative Accessory,Sterling,Vase Malia Large Vessel,"Our Vase Malia Vessels begin with high quality Avventurina-style ‘mineralized' glass infused with an elegant dual-tone Stockholm Sunrise tincture. A softly contoured silhouette with free-form nuance is then pre-adorned with meshed gold chain, rustic medallions and glass charms for an authentic Mediterranean look.",,,,,,,,1.0,IND,,,,,,,Stockholm,,Glass,,No,,,,,,,18.0,48.0,43.0,33.0,,,,,,,,,
8468-092,843558152797,2016-08-23,16.0,10.0,10.0,32.0,297.0,198.0,Indoor Lighting,Dimond Lighting,Thalia Table Lamp,,,,,,,,,1.0,IND,,No,A21 3-Way,,,,Nickel,No,"Aluminum, Linen",1.0,No,,,3-Way,UL,60.0,,22.0,14.0,29.0,14.0,,,,,,,,,"Traditional,Luxe,Glam,VintageCharm"
8468-094,843558152827,2016-10-09,2.34,4.0,8.0,11.5,123.0,82.0,Decorative Accessory,Sterling,Vase Malta Small Vessel,Our Vase Malia Vessel begins with high quality Avventurina-style ‘mineralized' glass infused with an elegant dual-tone Spring Glacier tincture. A softly contoured silhouette with free-form nuance is then pre-adorned with a Silvery flourish of tasseled metal.,,,,,,,,1.0,IND,,,,,,,Stockholm,,Glass,,No,,,,,,,21.0,51.0,41.0,41.0,,,,,,,,,
8468-095,843558152773,2016-10-09,1.4,4.0,7.0,8.25,75.0,50.0,Decorative Accessory,Sterling,Vase Murcia Small Vessel,Our Vase Murcia Vessels begin with high quality Avventurina-style glass infused with an elegant Shrimp Cocktail tincture. Distinctive curves inspired by antique perfume phials are then pre-adorned with layers of muted gold chain and a trio of Soft Pink textured glass arias.,,,,,,,,1.0,IND,,,,,,,Shrimp Cocktail,,Glass,,No,,,,,,,18.8,49.0,46.0,29.0,,,,,,,,,"Transitional,Luxe,Glam,Eclectic"
